0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.7999354600906372,0.7017541527748108,-1.7329668366983245e-07,0.7468491792678833,0.653549313545227,0.0153406485915184,0.6844745874404907,0.6431760787963867,0.0142693417146801,0.6388643980026245,0.6628371477127075,0.0090271113440394,0.614599347114563,0.698786735534668,0.0014262652257457,0.6412395238876343,0.6146164536476135,-0.0082283886149525,0.5704838633537292,0.6175969243049622,-0.021828444674611,0.5255845785140991,0.6182605028152466,-0.0287646017968654,0.490324854850769,0.6189354062080383,-0.0347168706357479,0.6434108018875122,0.6450188755989075,-0.0229408834129571,0.5863434672355652,0.7247700095176697,-0.0374896191060543,0.6113292574882507,0.7376605272293091,-0.0322309285402298,0.6342746019363403,0.7227981686592102,-0.0276875793933868,0.6569101214408875,0.6880011558532715,-0.035934180021286,0.614062488079071,0.7634820938110352,-0.0463392324745655,0.6386975049972534,0.7654587030410767,-0.0323090963065624,0.6556881666183472,0.7443171739578247,-0.0232253260910511,0.6763149499893188,0.7328486442565918,-0.0480837412178516,0.6481136083602905,0.7900454998016357,-0.0546843223273754,0.6697418689727783,0.7901716232299805,-0.04471255838871,0.6852229237556458,0.7734569907188416,-0.036560371518135,Are
0.8008604049682617,0.703552782535553,-1.854437243764551e-07,0.7481400370597839,0.6546014547348022,0.0148241873830556,0.686188280582428,0.6440395712852478,0.0129515584558248,0.6402486562728882,0.6642532348632812,0.006882038898766,0.6163576245307922,0.7018572688102722,-0.0015393998473882,0.6415445804595947,0.6146392822265625,-0.0091316765174269,0.569652259349823,0.6213725209236145,-0.0231407321989536,0.524986743927002,0.6223676800727844,-0.0305490475147962,0.4894503951072693,0.6224887371063232,-0.0370424911379814,0.6444393992424011,0.6449475884437561,-0.0239231493324041,0.5883576273918152,0.7283865213394165,-0.0392553359270095,0.6141452789306641,0.7405187487602234,-0.0343922264873981,0.6368544101715088,0.7234681248664856,-0.0302984658628702,0.6577677726745605,0.68840092420578,-0.0370432063937187,0.6157944202423096,0.7664384245872498,-0.0477075092494487,0.6408882737159729,0.7673503160476685,-0.03361451998353,0.6575264930725098,0.7443376779556274,-0.0247898492962121,0.6765567064285278,0.7338840961456299,-0.0494901351630687,0.649852454662323,0.7912936210632324,-0.0565914027392864,0.6724343299865723,0.7904411554336548,-0.0469858683645725,0.6878005862236023,0.7724724411964417,-0.039196703583002,Are
0.8007451295852661,0.7038795948028564,-1.788966557114691e-07,0.7485347986221313,0.6546036005020142,0.0145171983167529,0.6859021186828613,0.6432946920394897,0.0134190274402499,0.6392597556114197,0.6625420451164246,0.00824043340981,0.6146366596221924,0.6989113688468933,0.0008852852624841,0.6416664719581604,0.615373969078064,-0.0078210374340415,0.570000171661377,0.6218900084495544,-0.0214237347245216,0.5253722667694092,0.621972382068634,-0.0285972915589809,0.489823579788208,0.6211944818496704,-0.0349297001957893,0.6434223651885986,0.6456708312034607,-0.021964767947793,0.5867030024528503,0.7277155518531799,-0.0368079245090484,0.612362802028656,0.7402231097221375,-0.0318464934825897,0.6349778175354004,0.724337100982666,-0.0275814048945903,0.6561189293861389,0.6885068416595459,-0.0345244444906711,0.6130359768867493,0.7661594152450562,-0.0447144843637943,0.6385902166366577,0.7678593397140503,-0.0305904950946569,0.6556850671768188,0.7457903623580933,-0.0216914787888526,0.6747771501541138,0.7335609197616577,-0.0464955009520053,0.6487972736358643,0.7917157411575317,-0.0533523485064506,0.6710085868835449,0.790847659111023,-0.0441985391080379,0.6858420968055725,0.7727067470550537,-0.0367393046617507,Are
0.8007018566131592,0.7038396000862122,-1.7751425218648365e-07,0.7486095428466797,0.6539298892021179,0.013758092187345,0.6855179667472839,0.6425225734710693,0.0124902948737144,0.6382265686988831,0.6615506410598755,0.0073703154921531,0.6127197742462158,0.6972711682319641,0.0001815551077015,0.6420781016349792,0.615089476108551,-0.0084600402042269,0.5701100826263428,0.6210547089576721,-0.0223855078220367,0.5251157879829407,0.6214385628700256,-0.029604023322463,0.4894599616527557,0.6210412383079529,-0.0358703061938285,0.6436706781387329,0.6455398797988892,-0.0222170054912567,0.5866684913635254,0.7273451685905457,-0.0372880958020687,0.6123283505439758,0.7403935194015503,-0.0320377051830291,0.6350595951080322,0.7246237397193909,-0.0274278987199068,0.6563024520874023,0.6885144710540771,-0.0345050916075706,0.6130040884017944,0.7655727863311768,-0.0450580306351184,0.6383794546127319,0.7676623463630676,-0.0306680239737033,0.6555700898170471,0.7456552386283875,-0.0214302018284797,0.6749135255813599,0.7335259914398193,-0.046251855790615,0.649144172668457,0.7912606596946716,-0.0533576793968677,0.6712832450866699,0.7906599044799805,-0.0441298447549343,0.6861481070518494,0.7726525664329529,-0.0365170761942863,Are
0.800358235836029,0.7022942304611206,-1.617751479443541e-07,0.7475936412811279,0.6547734141349792,0.012940103188157,0.6857632994651794,0.6449168920516968,0.0102557679638266,0.6401482820510864,0.6658997535705566,0.0036501651629805,0.6157467365264893,0.7032522559165955,-0.0050868457183241,0.641341507434845,0.6160789132118225,-0.0105049274861812,0.5693603754043579,0.6213477253913879,-0.025540143251419,0.5238425731658936,0.6217370629310608,-0.033340822905302,0.4878438115119934,0.6213209629058838,-0.039887461811304,0.6438812613487244,0.6457517743110657,-0.0246181115508079,0.5865085124969482,0.7293716669082642,-0.0414352118968963,0.6118736267089844,0.7425522208213806,-0.0368579626083374,0.6346673369407654,0.7264869809150696,-0.0323266275227069,0.6569816470146179,0.6880888938903809,-0.0372621566057205,0.6141330599784851,0.7680193185806274,-0.0492036044597625,0.6393425464630127,0.7691397666931152,-0.0352339148521423,0.6559759974479675,0.7460051774978638,-0.0258824322372674,0.6755825281143188,0.7323187589645386,-0.04937045276165,0.6492533683776855,0.7918854355812073,-0.0569810159504413,0.6714926958084106,0.7912123203277588,-0.0474329143762588,0.6863738894462585,0.7729858756065369,-0.039410762488842,Are
0.7993854880332947,0.7036401629447937,-1.7966672771763117e-07,0.7471681833267212,0.655439019203186,0.0149834239855408,0.6859455704689026,0.6441851258277893,0.0135323163121938,0.6403165459632874,0.6628092527389526,0.0079796537756919,0.6165748238563538,0.6995089054107666,6.711939204251394e-05,0.6416491866111755,0.6158288717269897,-0.0088818361982703,0.5707166194915771,0.6213494539260864,-0.0227610226720571,0.5264247059822083,0.62173992395401,-0.0301095433533191,0.4912901520729065,0.6213653087615967,-0.0364590361714363,0.6437837481498718,0.6458677053451538,-0.0232680942863225,0.5877185463905334,0.7280623316764832,-0.0379634127020835,0.6134454011917114,0.740366518497467,-0.0325607880949974,0.6361185908317566,0.7238469123840332,-0.0280618797987699,0.6567258238792419,0.6889118552207947,-0.0359646156430244,0.6153780817985535,0.7662411332130432,-0.0457890294492244,0.6403193473815918,0.7678260207176208,-0.0312748290598392,0.6569682955741882,0.7457442283630371,-0.0222587306052446,0.6751436591148376,0.7340859770774841,-0.0480066500604152,0.6500234007835388,0.791289210319519,-0.0543399937450885,0.6723799109458923,0.7905945181846619,-0.0445474795997142,0.6873820424079895,0.7730093598365784,-0.0367373004555702,Are
0.7998772263526917,0.7033370137214661,-1.7886418390844486e-07,0.7482887506484985,0.6543444395065308,0.0128536308184266,0.6860418915748596,0.6437667012214661,0.011191688477993,0.6399087309837341,0.6638770699501038,0.0056648585014045,0.6152260899543762,0.7000699639320374,-0.0018032736843451,0.6431975364685059,0.6140536069869995,-0.0078595262020826,0.5714715719223022,0.6196427941322327,-0.0221065729856491,0.5264129042625427,0.6210748553276062,-0.0292173195630311,0.4912375807762146,0.6216238737106323,-0.0351980552077293,0.6448248028755188,0.6442752480506897,-0.0215353704988956,0.5876398086547852,0.7268898487091064,-0.0380005985498428,0.61335289478302,0.7395825982093811,-0.0336471013724803,0.6362589597702026,0.7228143215179443,-0.0290597826242446,0.6570636034011841,0.6868318319320679,-0.0339106060564518,0.6148096323013306,0.7650169730186462,-0.0460251942276954,0.6403800249099731,0.767052412033081,-0.032572329044342,0.6569063663482666,0.7443679571151733,-0.0233333241194486,0.6749239563941956,0.7313966751098633,-0.0457772575318813,0.649890661239624,0.7896922826766968,-0.0538119710981845,0.6727977395057678,0.7895640134811401,-0.0449358560144901,0.6878054141998291,0.7716021537780762,-0.0372110940515995,Are
0.7992384433746338,0.702538013458252,-1.7967197152302108e-07,0.7464224696159363,0.6543943285942078,0.0158143993467092,0.6852935552597046,0.6431796550750732,0.0144928134977817,0.6394170522689819,0.6627949476242065,0.0088141271844506,0.6150346398353577,0.6994771957397461,0.0006394722731783,0.6429224610328674,0.6137959957122803,-0.0080914739519357,0.5718552470207214,0.6191602945327759,-0.0218461751937866,0.5273638963699341,0.6203845739364624,-0.0292821824550628,0.4918169975280761,0.6210057735443115,-0.0357351452112197,0.6451862454414368,0.6442062258720398,-0.022974457591772,0.5868966579437256,0.725692093372345,-0.0373874939978122,0.6121190190315247,0.7384069561958313,-0.0323698073625564,0.6345981359481812,0.7225863933563232,-0.0281921345740556,0.6580224633216858,0.6873252391815186,-0.0360279865562915,0.6130188703536987,0.7644854187965393,-0.0458956062793731,0.6385171413421631,0.7664413452148438,-0.0314202308654785,0.6558136343955994,0.7445597648620605,-0.0223146565258502,0.6765159964561462,0.7329278588294983,-0.0483190342783927,0.6483086347579956,0.7901744842529297,-0.055037897080183,0.6705731153488159,0.7898364663124084,-0.0451463386416435,0.6862788796424866,0.7724257111549377,-0.0370879992842674,Are
0.7987998723983765,0.701984703540802,-1.7353367809391784e-07,0.7463085651397705,0.6543647050857544,0.0157293919473886,0.6853026747703552,0.6434179544448853,0.0141537366434931,0.6396535634994507,0.6634286642074585,0.0083088865503668,0.6153897643089294,0.7003758549690247,-3.370294871274382e-05,0.6430563926696777,0.6139160394668579,-0.0090347295626997,0.5712829232215881,0.6185351610183716,-0.023194171488285,0.5262887477874756,0.6199116110801697,-0.0308782663196325,0.490522563457489,0.6208545565605164,-0.0374383516609668,0.6454237103462219,0.6444841623306274,-0.0238522328436374,0.5866903066635132,0.7260419726371765,-0.0383098870515823,0.6121888756752014,0.7389522790908813,-0.0329455323517322,0.634759783744812,0.7227676510810852,-0.0284982081502676,0.6582843661308289,0.6876863241195679,-0.0368164964020252,0.6129134893417358,0.7647515535354614,-0.0464793294668197,0.6384011507034302,0.7668982744216919,-0.0314998775720596,0.6557464003562927,0.744749903678894,-0.0220850203186273,0.6767549514770508,0.7331910133361816,-0.0490394607186317,0.6482918858528137,0.789976179599762,-0.0556560903787612,0.6705398559570312,0.7899682521820068,-0.0454463474452495,0.6862713098526001,0.7726064920425415,-0.0371257551014423,Are
0.7996241450309753,0.7015563249588013,-1.708744719053357e-07,0.746822714805603,0.6541505455970764,0.014742000028491,0.6862106323242188,0.6429704427719116,0.0127798980101943,0.640876829624176,0.6621876955032349,0.006713667884469,0.6166664361953735,0.6992746591567993,-0.0015917491400614,0.6433923244476318,0.6131889224052429,-0.0089689241722226,0.5720028877258301,0.6176625490188599,-0.0232396572828292,0.5277798175811768,0.6186121702194214,-0.0305661838501691,0.4932309985160827,0.6187512874603271,-0.0365933589637279,0.645401656627655,0.6436085104942322,-0.0233604330569505,0.587986946105957,0.7254047393798828,-0.0382215268909931,0.6134440302848816,0.7391025424003601,-0.0328946448862552,0.6361019015312195,0.7230110168457031,-0.0282236021012067,0.657721996307373,0.6869212985038757,-0.0361117273569107,0.6146267056465149,0.7641147971153259,-0.0459688007831573,0.6395543217658997,0.7665822505950928,-0.0313008092343807,0.6561653017997742,0.7444175481796265,-0.0220016073435544,0.6754683256149292,0.7325396537780762,-0.0482171103358268,0.6487250328063965,0.7897689938545227,-0.0542673207819461,0.6707080006599426,0.7899792194366455,-0.0440014041960239,0.6857085824012756,0.7727554440498352,-0.0356957539916038,Are
